  1 |   1                2 6.890e-07 |
  2 |   2                3 4.520e-07 |
  3 |   3                4 4.000e-07 |
  4 |   3                5 4.010e-07 |
  5 |   4                6 4.840e-07 |
  6 |   4                7 4.270e-07 |
  7 |   5                8 5.260e-07 |
  8 |   5                9 4.330e-07 |
  9 |   5               10 6.010e-07 |
 10 |   6               11 6.020e-07 |
 11 |   6               12 5.180e-07 |
 12 |   6               13 4.380e-07 |
 13 |   7               14 4.250e-07 |
 14 |   7               15 3.780e-07 |
 15 |   7               16 3.750e-07 |
 16 |   7               17 5.230e-07 |
 17 |   8               18 6.030e-07 |
 18 |   8               19 4.520e-07 |
 19 |   8               20 4.700e-07 |
 20 |   8               21 5.640e-07 |
 21 |   9               22 6.050e-07 |
 22 |   9               23 5.430e-07 |
 23 |   9               24 5.210e-07 |
 24 |   9               25 5.670e-07 |
 25 |   9               26 7.960e-07 |
 26 |  10               27 7.390e-07 |
 27 |  10               28 7.380e-07 |
 28 |  10               29 6.700e-07 |
 29 |  11               30 8.070e-07 |
 30 |  11               70 2.366e-06 |
 31 |  11              165 4.575e-06 |
 32 |  12              166 4.054e-06 |
 33 |  12              167 4.016e-06 |
 34 |  12              168 4.617e-06 |
 35 |  13              169 5.142e-06 |
 36 |  13              170 5.036e-06 |
 37 |  13              171 5.157e-06 |
 38 |  14              172 5.148e-06 |
 39 |  14              173 5.160e-06 |
 40 |  14              174 5.181e-06 |
 41 |  15              175 6.047e-06 |
 42 |  15              176 6.241e-06 |
 43 |  15              177 5.718e-06 |
 44 |  16              178 5.421e-06 |
 45 |  16              179 5.831e-06 |
 46 |  16              180 5.672e-06 |
 47 |  16              181 8.304e-06 |
 48 |  17              182 5.693e-06 |
 49 |  17              183 5.382e-06 |
 50 |  17              184 5.355e-06 |
 51 |  17              185 5.445e-06 |
 52 |  18              186 5.638e-06 |
 53 |  18              187 5.700e-06 |
 54 |  19              188 5.753e-06 |
 55 |  19              189 5.876e-06 |
 56 |  20              190 5.790e-06 |
 57 |  20              191 6.041e-06 |
 58 |  21              192 6.080e-06 |
 59 |  21              193 6.183e-06 |
 60 |  22              194 6.133e-06 |
 61 |  22              195 5.972e-06 |
 62 |  22              196 6.282e-06 |
 63 |  23              197 6.336e-06 |
 64 |  23              198 6.564e-06 |
 65 |  23              199 6.202e-06 |
 66 |  24              200 6.819e-06 |
 67 |  24              201 6.337e-06 |
 68 |  24              202 8.879e-06 |
 69 |  25              203 8.365e-06 |
 70 |  25              204 6.753e-06 |
 71 |  25              205 6.587e-06 |
 72 |  25              206 6.605e-06 |
 73 |  26              207 8.480e-06 |
 74 |  26              208 9.282e-06 |
 75 |  26              209 8.561e-06 |
 76 |  26              210 7.114e-06 |
 77 |  27              211 6.820e-06 |
 78 |  27              212 6.977e-06 |
 79 |  27              213 6.941e-06 |
 80 |  27              214 6.790e-06 |
 81 |  27              215 7.165e-06 |
 82 |  28              216 7.329e-06 |
 83 |  28              217 7.475e-06 |
 84 |  28              218 7.092e-06 |
 85 |  28              219 7.284e-06 |
 86 |  28              220 7.391e-06 |
 87 |  29              221 7.430e-06 |
 88 |  29              222 7.264e-06 |
 89 |  29              223 7.524e-06 |
 90 |  29              224 7.151e-06 |
 91 |  29              225 7.646e-06 |
 92 |  29              226 7.574e-06 |
 93 |  30              226 7.839e-06 |
 94 |  30              227 7.542e-06 |
 95 |  31              228 7.639e-06 |
 96 |  31              229 7.657e-06 |
 97 |  32              230 7.939e-06 |
 98 |  32              342 1.125e-05 |
 99 |  33              343 1.333e-05 |
100 |  33              344 1.113e-05 |
101 |  34              345 1.128e-05 |
102 |  34              346 1.132e-05 |
103 |  35              347 2.201e-05 |
104 |  35              348 1.192e-05 |
105 |  36              349 1.153e-05 |
106 |  36              350 1.161e-05 |
107 |  37              351 1.147e-05 |
108 |  37              352 1.105e-05 |
109 |  38              353 2.264e-05 |
110 |  38              354 1.319e-05 |
111 |  38              355 1.416e-05 |
112 |  39              356 1.270e-05 |
113 |  39              357 1.209e-05 |
114 |  39              358 1.462e-05 |
115 |  40              359 1.201e-05 |
116 |  40              360 1.251e-05 |
117 |  40              361 1.206e-05 |
118 |  40              362 1.344e-05 |
119 |  41              363 1.232e-05 |
120 |  41              364 1.213e-05 |
121 |  41              365 1.344e-05 |
122 |  41              366 1.252e-05 |
123 |  42              367 1.240e-05 |
124 |  42              368 1.246e-05 |
125 |  42              369 1.238e-05 |
126 |  42              370 1.237e-05 |
127 |  42              371 1.328e-05 |
128 |  43              372 1.276e-05 |
129 |  43              373 1.302e-05 |
130 |  43              374 1.323e-05 |
131 |  43              375 1.719e-05 |
132 |  43              376 1.333e-05 |
133 |  44              377 1.377e-05 |
134 |  44              378 1.346e-05 |
135 |  44              379 1.330e-05 |
136 |  44              380 1.385e-05 |
137 |  44              381 1.482e-05 |
138 |  45              382 1.388e-05 |
