    1 |   1                2 1.841e-06 |
    2 |   2                3 1.161e-06 |
    3 |   3                4 1.149e-06 |
    4 |   3                4 1.165e-06 |
    5 |   4                5 1.134e-06 |
    6 |   4                5 1.144e-06 |
    7 |   5                6 1.136e-06 |
    8 |   5                6 1.224e-06 |
    9 |   5                6 1.187e-06 |
   10 |   6                7 1.266e-06 |
   11 |   6                7 1.281e-06 |
   12 |   6                7 1.280e-06 |
   13 |   7                8 1.346e-06 |
   14 |   7                8 1.301e-06 |
   15 |   7                8 1.338e-06 |
   16 |   7                8 1.354e-06 |
   17 |   8                9 1.381e-06 |
   18 |   8                9 1.362e-06 |
   19 |   8                9 1.413e-06 |
   20 |   8                9 1.357e-06 |
   21 |   9               10 1.328e-06 |
   22 |   9               10 1.252e-06 |
   23 |   9               10 1.293e-06 |
   24 |   9               10 1.344e-06 |
   25 |   9               10 1.293e-06 |
   26 |  10               11 1.375e-06 |
   27 |  10               11 1.390e-06 |
   28 |  10               11 1.380e-06 |
   29 |  11               12 1.495e-06 |
   30 |  11               13 1.758e-06 |
   31 |  11               13 1.516e-06 |
   32 |  12               14 1.645e-06 |
   33 |  12               14 1.535e-06 |
   34 |  12               14 1.646e-06 |
   35 |  13               15 1.826e-06 |
   36 |  13               15 1.903e-06 |
   37 |  13               15 1.729e-06 |
   38 |  14               16 1.892e-06 |
   39 |  14               16 1.626e-06 |
   40 |  14               16 1.616e-06 |
   41 |  15               17 2.068e-06 |
   42 |  15               17 1.781e-06 |
   43 |  15               17 1.827e-06 |
   44 |  16               18 1.975e-06 |
   45 |  16               18 1.877e-06 |
   46 |  16               18 1.788e-06 |
   47 |  16               18 1.758e-06 |
   48 |  17               19 2.228e-06 |
   49 |  17               19 2.123e-06 |
   50 |  17               19 2.137e-06 |
   51 |  17               19 1.795e-06 |
   52 |  18               20 1.568e-06 |
   53 |  18               20 2.092e-06 |
   54 |  19               21 2.495e-06 |
   55 |  19               21 2.177e-06 |
   56 |  20               22 2.624e-06 |
   57 |  20               22 1.792e-06 |
   58 |  21               23 2.831e-06 |
   59 |  21               23 2.283e-06 |
