  1 |   1                2 6.890e-07 |
  2 |   2                3 4.170e-07 |
  3 |   3                4 3.720e-07 |
  4 |   3                5 4.010e-07 |
  5 |   4                6 4.760e-07 |
  6 |   4                7 4.430e-07 |
  7 |   5                8 4.370e-07 |
  8 |   5                9 3.910e-07 |
  9 |   5               10 4.950e-07 |
 10 |   6               11 5.210e-07 |
 11 |   6               12 4.430e-07 |
 12 |   6               13 4.600e-07 |
 13 |   7               14 5.040e-07 |
 14 |   7               15 4.130e-07 |
 15 |   7               16 4.750e-07 |
 16 |   7               17 6.230e-07 |
 17 |   8               18 7.200e-07 |
 18 |   8               19 5.090e-07 |
 19 |   8               20 5.610e-07 |
 20 |   8               21 6.910e-07 |
 21 |   9               22 7.000e-07 |
 22 |   9               23 5.580e-07 |
 23 |   9               24 5.760e-07 |
 24 |   9               25 6.360e-07 |
 25 |   9               26 9.130e-07 |
 26 |  10               27 8.960e-07 |
 27 |  10               28 8.190e-07 |
 28 |  10               29 7.870e-07 |
 29 |  10               30 8.700e-07 |
 30 |  10               31 1.240e-06 |
 31 |  11               32 9.740e-07 |
 32 |  11               33 8.090e-07 |
 33 |  11               34 7.890e-07 |
 34 |  12               35 9.320e-07 |
 35 |  12               36 1.048e-06 |
 36 |  12               37 1.064e-06 |
 37 |  13               38 1.094e-06 |
 38 |  13               39 9.550e-07 |
 39 |  13               40 9.920e-07 |
 40 |  14               41 1.133e-06 |
 41 |  14               42 1.109e-06 |
 42 |  14               43 1.113e-06 |
 43 |  15               44 1.091e-06 |
 44 |  15               45 1.089e-06 |
 45 |  15               46 1.045e-06 |
 46 |  16               47 1.118e-06 |
 47 |  16               48 1.100e-06 |
 48 |  16               49 3.312e-06 |
 49 |  16               50 1.161e-06 |
 50 |  17               51 1.338e-06 |
 51 |  17               52 1.223e-06 |
 52 |  18               53 1.278e-06 |
 53 |  18               54 1.375e-06 |
 54 |  19               55 1.313e-06 |
 55 |  19               56 1.361e-06 |
 56 |  19               57 1.442e-06 |
 57 |  20               58 1.526e-06 |
 58 |  20               59 1.398e-06 |
 59 |  21               60 1.410e-06 |
 60 |  21               61 1.399e-06 |
 61 |  22               62 1.392e-06 |
 62 |  22               63 1.463e-06 |
 63 |  23               64 1.543e-06 |
 64 |  23               65 1.577e-06 |
 65 |  23               66 1.529e-06 |
 66 |  24               67 1.592e-06 |
 67 |  24               68 1.540e-06 |
 68 |  24               69 1.552e-06 |
 69 |  25               70 1.838e-06 |
 70 |  25               71 1.563e-06 |
 71 |  25               72 1.588e-06 |
 72 |  25               73 1.593e-06 |
 73 |  26               74 1.662e-06 |
 74 |  26               75 3.625e-06 |
 75 |  26               76 1.619e-06 |
 76 |  26               77 3.372e-06 |
 77 |  27               78 1.823e-06 |
 78 |  27               79 1.771e-06 |
 79 |  27               80 1.714e-06 |
 80 |  27               81 1.738e-06 |
 81 |  27               82 1.912e-06 |
 82 |  28               83 1.977e-06 |
 83 |  28               84 1.963e-06 |
 84 |  28               85 1.906e-06 |
 85 |  28               86 1.941e-06 |
 86 |  28               87 1.843e-06 |
 87 |  29               88 2.002e-06 |
 88 |  29               89 1.872e-06 |
 89 |  29               90 1.884e-06 |
 90 |  29               91 1.868e-06 |
 91 |  29               92 2.035e-06 |
 92 |  29               93 2.140e-06 |
 93 |  30               94 2.194e-06 |
 94 |  30               95 2.069e-06 |
 95 |  31               96 2.064e-06 |
 96 |  31               97 2.181e-06 |
 97 |  32               98 2.261e-06 |
 98 |  32              210 5.892e-06 |
 99 |  33              319 8.701e-06 |
100 |  33              320 8.500e-06 |
101 |  34              321 8.592e-06 |
102 |  34              322 8.871e-06 |
103 |  35              323 9.120e-06 |
104 |  35              324 1.192e-05 |
