    1 |     1                2 1.778e-06 |
    2 |     2                3 6.240e-07 |
    3 |     3                4 4.030e-07 |
    4 |     3                4 5.510e-07 |
    5 |     4                5 5.470e-07 |
    6 |     4                5 6.940e-07 |
    7 |     5                6 4.190e-07 |
    8 |     5                6 4.360e-07 |
    9 |     5                6 5.670e-07 |
   10 |     6                7 4.760e-07 |
   11 |     6                7 4.550e-07 |
   12 |     6                7 4.930e-07 |
   13 |     7                8 4.640e-07 |
   14 |     7                8 5.050e-07 |
   15 |     7                8 5.220e-07 |
   16 |     7                8 6.490e-07 |
   17 |     8                9 5.000e-07 |
   18 |     8                9 5.310e-07 |
   19 |     8                9 5.120e-07 |
   20 |     8                9 5.940e-07 |
   21 |     9               10 2.005e-06 |
   22 |     9               10 5.540e-07 |
   23 |     9               10 5.600e-07 |
   24 |     9               10 5.920e-07 |
   25 |     9               10 6.920e-07 |
   26 |    10               11 6.040e-07 |
   27 |    10               11 6.020e-07 |
   28 |    10               11 6.240e-07 |
   29 |    11               12 7.050e-07 |
   30 |    11               13 8.430e-07 |
   31 |    11               13 6.910e-07 |
   32 |    12               14 7.950e-07 |
   33 |    12               14 7.070e-07 |
   34 |    12               14 7.850e-07 |
   35 |    13               15 1.920e-06 |
   36 |    13               15 8.040e-07 |
   37 |    13               15 7.530e-07 |
   38 |    14               16 8.000e-07 |
   39 |    14               16 7.680e-07 |
   40 |    14               16 7.720e-07 |
   41 |    15               17 8.980e-07 |
   42 |    15               17 8.010e-07 |
   43 |    15               17 8.190e-07 |
   44 |    16               18 8.480e-07 |
   45 |    16               18 1.986e-06 |
   46 |    16               18 8.680e-07 |
   47 |    16               18 9.110e-07 |
   48 |    17               19 8.940e-07 |
   49 |    17               19 9.020e-07 |
   50 |    17               19 9.070e-07 |
   51 |    17               19 9.190e-07 |
   52 |    18               20 9.540e-07 |
   53 |    18               20 2.089e-06 |
   54 |    19               21 1.030e-06 |
   55 |    19               21 1.058e-06 |
   56 |    20               22 1.138e-06 |
   57 |    20               22 1.063e-06 |
   58 |    21               23 1.148e-06 |
   59 |    21               23 1.161e-06 |
   60 |    22               24 5.146e-06 |
   61 |    22               24 1.188e-06 |
   62 |    22               24 1.249e-06 |
   63 |    23               25 1.215e-06 |
   64 |    23               25 1.224e-06 |
   65 |    23               25 1.212e-06 |
   66 |    24               26 2.732e-06 |
   67 |    24               26 1.254e-06 |
   68 |    24               26 1.248e-06 |
   69 |    25               27 1.347e-06 |
   70 |    25               27 1.301e-06 |
   71 |    25               27 1.338e-06 |
   72 |    25               27 2.680e-06 |
   73 |    26               28 1.343e-06 |
   74 |    26               28 1.339e-06 |
   75 |    26               28 1.347e-06 |
   76 |    26               28 1.383e-06 |
   77 |    27               29 2.520e-06 |
   78 |    27               29 1.379e-06 |
   79 |    27               29 1.498e-06 |
   80 |    27               29 1.440e-06 |
