    1 |     1                2 1.869e-06 |
    2 |     2                3 1.395e-06 |
    3 |     3                4 1.111e-06 |
    4 |     3                4 1.101e-06 |
    5 |     4                5 1.109e-06 |
    6 |     4                5 8.470e-07 |
    7 |     5                6 1.201e-06 |
    8 |     5                6 1.212e-06 |
    9 |     5                6 1.303e-06 |
   10 |     6                7 1.288e-06 |
   11 |     6                7 1.001e-06 |
   12 |     6                7 9.870e-07 |
   13 |     7                8 9.620e-07 |
   14 |     7                8 9.620e-07 |
   15 |     7                8 1.056e-06 |
   16 |     7                8 1.162e-06 |
   17 |     8                9 1.090e-06 |
   18 |     8                9 1.045e-06 |
   19 |     8                9 1.087e-06 |
   20 |     8                9 1.192e-06 |
   21 |     9               10 4.428e-06 |
   22 |     9               10 1.104e-06 |
   23 |     9               10 1.204e-06 |
   24 |     9               10 1.182e-06 |
   25 |     9               10 1.364e-06 |
   26 |    10               11 1.377e-06 |
   27 |    10               11 1.157e-06 |
   28 |    10               11 1.198e-06 |
   29 |    10               11 1.219e-06 |
   30 |    10               11 1.337e-06 |
   31 |    11               12 1.261e-06 |
   32 |    11               12 1.269e-06 |
   33 |    11               12 1.233e-06 |
   34 |    12               13 1.437e-06 |
   35 |    12               13 1.458e-06 |
   36 |    12               13 3.764e-06 |
   37 |    13               14 1.576e-06 |
   38 |    13               14 1.446e-06 |
   39 |    13               14 1.553e-06 |
   40 |    14               15 1.560e-06 |
   41 |    14               15 1.687e-06 |
   42 |    14               15 1.541e-06 |
   43 |    15               16 1.639e-06 |
   44 |    15               16 1.598e-06 |
   45 |    15               16 1.565e-06 |
   46 |    16               17 4.036e-06 |
   47 |    16               17 1.647e-06 |
   48 |    16               17 1.751e-06 |
   49 |    16               17 1.761e-06 |
   50 |    17               18 1.765e-06 |
   51 |    17               18 1.849e-06 |
   52 |    18               19 1.874e-06 |
   53 |    18               19 1.957e-06 |
   54 |    19               20 4.154e-06 |
   55 |    19               20 1.952e-06 |
   56 |    19               20 2.241e-06 |
   57 |    20               21 2.041e-06 |
   58 |    20               21 2.225e-06 |
   59 |    21               22 2.112e-06 |
   60 |    21               22 2.135e-06 |
   61 |    22               23 4.388e-06 |
   62 |    22               23 2.184e-06 |
   63 |    23               24 2.295e-06 |
   64 |    23               24 2.279e-06 |
   65 |    23               24 2.296e-06 |
   66 |    24               25 2.338e-06 |
   67 |    24               25 4.599e-06 |
   68 |    24               25 2.408e-06 |
   69 |    25               26 2.453e-06 |
   70 |    25               26 2.389e-06 |
   71 |    25               26 2.454e-06 |
   72 |    25               26 4.653e-06 |
   73 |    26               27 2.405e-06 |
   74 |    26               27 2.462e-06 |
   75 |    26               27 4.281e-06 |
   76 |    26               27 4.777e-06 |
   77 |    27               28 4.822e-06 |
   78 |    27               28 2.607e-06 |
   79 |    27               28 2.592e-06 |
   80 |    27               28 2.623e-06 |
   81 |    27               28 2.644e-06 |
   82 |    28               29 4.918e-06 |
   83 |    28               29 2.671e-06 |
   84 |    28               29 2.673e-06 |
   85 |    28               29 2.683e-06 |
   86 |    28               29 2.706e-06 |
   87 |    29               30 4.897e-06 |
   88 |    29               30 2.765e-06 |
   89 |    29               30 2.777e-06 |
   90 |    29               30 2.834e-06 |
   91 |    29               30 2.837e-06 |
   92 |    29               30 4.980e-06 |
   93 |    30               31 2.823e-06 |
   94 |    30               31 2.840e-06 |
   95 |    31               32 2.909e-06 |
   96 |    31               32 5.223e-06 |
   97 |    32               33 3.211e-06 |
   98 |    32               34 3.427e-06 |
   99 |    33               35 3.456e-06 |
  100 |    33               35 5.950e-06 |
  101 |    34               36 3.435e-06 |
  102 |    34               36 3.366e-06 |
  103 |    35               37 3.612e-06 |
  104 |    35               37 5.694e-06 |
  105 |    36               38 3.539e-06 |
  106 |    36               38 3.491e-06 |
  107 |    37               39 3.547e-06 |
  108 |    37               39 5.833e-06 |
  109 |    37               39 3.566e-06 |
  110 |    38               40 3.571e-06 |
  111 |    38               40 5.919e-06 |
  112 |    38               40 3.777e-06 |
  113 |    39               41 3.728e-06 |
  114 |    39               41 3.797e-06 |
  115 |    39               41 5.880e-06 |
  116 |    40               42 3.825e-06 |
  117 |    40               42 3.947e-06 |
  118 |    40               42 5.843e-06 |
  119 |    40               42 3.805e-06 |
  120 |    41               43 3.861e-06 |
  121 |    41               43 6.156e-06 |
  122 |    41               43 4.092e-06 |
  123 |    41               43 3.920e-06 |
  124 |    42               44 3.952e-06 |
  125 |    42               44 6.474e-06 |
  126 |    42               44 3.926e-06 |
  127 |    42               44 3.953e-06 |
